time,round,batch_num,client_id,epoch,train_loss,train_acc,batch_size
2025-10-05 15:32:23,3,112,9,2,1.1188164949417114,0.6875,32
2025-10-05 15:32:35,3,69,14,2,1.2870830297470093,0.5,32
2025-10-05 15:32:43,3,39,15,2,1.263387680053711,0.40625,32
2025-10-05 15:32:29,3,122,12,1,0.6943796873092651,0.6875,32
2025-10-05 15:32:23,3,113,9,2,0.8242529034614563,0.71875,32
2025-10-05 15:32:35,3,70,14,2,1.4590014219284058,0.53125,32
2025-10-05 15:32:43,3,40,15,2,1.5163036584854126,0.375,32
2025-10-05 15:32:29,3,123,12,1,0.9560153484344482,0.625,32
2025-10-05 15:32:23,3,114,9,2,0.9754311442375183,0.71875,32
2025-10-05 15:32:35,3,71,14,2,1.5608470439910889,0.46875,32
2025-10-05 15:32:29,3,124,12,1,0.6878561973571777,0.71875,32
2025-10-05 15:32:43,3,41,15,2,1.1987587213516235,0.59375,32
2025-10-05 15:32:35,3,72,14,2,1.398767113685608,0.4375,32
2025-10-05 15:32:23,3,115,9,2,1.031418800354004,0.625,32
2025-10-05 15:32:43,3,42,15,2,1.3374381065368652,0.5,32
2025-10-05 15:32:29,3,125,12,1,0.7552756071090698,0.625,32
2025-10-05 15:32:23,3,116,9,2,1.1612927913665771,0.5625,32
2025-10-05 15:32:35,3,73,14,2,1.5041325092315674,0.375,32
2025-10-05 15:32:23,3,117,9,2,1.8625928163528442,0.0,2
2025-10-05 15:32:29,3,126,12,1,1.0170643329620361,0.625,32
2025-10-05 15:32:43,3,43,15,2,1.1888803243637085,0.5625,32
2025-10-05 15:32:35,3,74,14,2,1.2313584089279175,0.53125,32
2025-10-05 15:32:29,3,127,12,1,0.8118802905082703,0.6875,32
2025-10-05 15:32:43,3,44,15,2,1.2805485725402832,0.53125,32
2025-10-05 15:32:35,3,75,14,2,1.5229368209838867,0.5,32
2025-10-05 15:32:43,3,45,15,2,1.2495719194412231,0.53125,32
2025-10-05 15:32:29,3,128,12,1,0.8998204469680786,0.6875,32
2025-10-05 15:32:35,3,76,14,2,1.085978388786316,0.59375,32
2025-10-05 15:32:43,3,46,15,2,1.0954588651657104,0.59375,32
2025-10-05 15:32:29,3,129,12,1,0.9586924910545349,0.59375,32
2025-10-05 15:32:35,3,77,14,2,1.1547374725341797,0.5625,32
2025-10-05 15:32:43,3,47,15,2,1.7327970266342163,0.375,32
2025-10-05 15:32:29,3,130,12,1,1.0841741561889648,0.625,32
2025-10-05 15:32:35,3,78,14,2,1.2201964855194092,0.65625,32
2025-10-05 15:32:29,3,131,12,1,1.1368321180343628,0.5625,32
2025-10-05 15:32:43,3,48,15,2,1.304119348526001,0.5625,32
2025-10-05 15:32:43,3,49,15,2,1.2663352489471436,0.5625,32
2025-10-05 15:32:35,3,79,14,2,1.3676763772964478,0.40625,32
2025-10-05 15:32:29,3,132,12,1,0.6854215860366821,0.78125,32
2025-10-05 15:32:35,3,80,14,2,1.3271355628967285,0.5625,32
2025-10-05 15:32:43,3,50,15,2,1.0679972171783447,0.5,32
2025-10-05 15:32:29,3,133,12,1,0.8484923839569092,0.75,32
2025-10-05 15:32:35,3,81,14,2,1.4402058124542236,0.4375,32
2025-10-05 15:32:43,3,51,15,2,1.2120141983032227,0.59375,32
2025-10-05 15:32:29,3,134,12,1,0.8029700517654419,0.71875,32
2025-10-05 15:32:35,3,82,14,2,1.42692232131958,0.46875,32
2025-10-05 15:32:43,3,52,15,2,1.2619590759277344,0.46875,32
2025-10-05 15:32:29,3,135,12,1,1.1512587070465088,0.5625,32
2025-10-05 15:32:35,3,83,14,2,1.3661890029907227,0.5,32
2025-10-05 15:32:43,3,53,15,2,1.313167691230774,0.5,32
2025-10-05 15:32:29,3,136,12,1,0.8533645868301392,0.71875,32
2025-10-05 15:32:43,3,54,15,2,1.3179466724395752,0.4375,32
2025-10-05 15:32:35,3,84,14,2,1.421922206878662,0.46875,32
2025-10-05 15:32:29,3,137,12,1,0.7558263540267944,0.75,32
2025-10-05 15:32:43,3,55,15,2,1.096248745918274,0.625,32
2025-10-05 15:32:29,3,138,12,1,1.1587157249450684,0.53125,32
2025-10-05 15:32:35,3,85,14,2,1.8298137187957764,0.375,32
2025-10-05 15:32:43,3,56,15,2,1.440414309501648,0.4375,32
2025-10-05 15:32:35,3,86,14,2,1.823644757270813,0.4375,32
2025-10-05 15:32:29,3,139,12,1,0.8929201364517212,0.71875,32
2025-10-05 15:32:35,3,87,14,2,1.0778366327285767,0.625,32
2025-10-05 15:32:29,3,140,12,1,0.8814294338226318,0.71875,32
2025-10-05 15:32:43,3,57,15,2,1.3992847204208374,0.4375,32
2025-10-05 15:32:35,3,88,14,2,1.686963438987732,0.5,32
2025-10-05 15:32:43,3,58,15,2,0.9475839734077454,0.6875,32
2025-10-05 15:32:29,3,141,12,1,0.9339673519134521,0.625,32
2025-10-05 15:32:35,3,89,14,2,1.5334556102752686,0.375,32
2025-10-05 15:32:43,3,59,15,2,1.2760027647018433,0.5,32
2025-10-05 15:32:29,3,142,12,1,0.8144965171813965,0.84375,32
2025-10-05 15:32:35,3,90,14,2,1.7256803512573242,0.34375,32
2025-10-05 15:32:43,3,60,15,2,1.1953235864639282,0.4375,32
2025-10-05 15:32:29,3,143,12,1,1.0472290515899658,0.625,32
2025-10-05 15:32:43,3,61,15,2,1.1483964920043945,0.53125,32
2025-10-05 15:32:35,3,91,14,2,1.480364441871643,0.4375,32
2025-10-05 15:32:29,3,144,12,1,1.0047540664672852,0.625,32
2025-10-05 15:32:43,3,62,15,2,1.138832449913025,0.625,32
2025-10-05 15:32:35,3,92,14,2,1.595339059829712,0.40625,32
2025-10-05 15:32:29,3,145,12,1,1.494832992553711,0.5625,32
2025-10-05 15:32:43,3,63,15,2,1.2260851860046387,0.5625,32
2025-10-05 15:32:35,3,93,14,2,1.5839645862579346,0.46875,32
2025-10-05 15:32:29,3,146,12,1,0.8669774532318115,0.65625,32
2025-10-05 15:32:35,3,94,14,2,1.4442834854125977,0.53125,32
2025-10-05 15:32:43,3,64,15,2,1.2829396724700928,0.53125,32
2025-10-05 15:32:29,3,147,12,1,0.9086583852767944,0.75,32
2025-10-05 15:32:35,3,95,14,2,1.4269599914550781,0.5714285714285714,7
2025-10-05 15:32:43,3,65,15,2,1.3177199363708496,0.4375,32
2025-10-05 15:32:29,3,148,12,1,0.597734808921814,0.875,32
2025-10-05 15:32:43,3,66,15,2,1.4628159999847412,0.46875,32
2025-10-05 15:32:29,3,149,12,1,0.8615482449531555,0.65625,32
2025-10-05 15:32:43,3,67,15,2,1.1976100206375122,0.5,32
2025-10-05 15:32:29,3,150,12,1,1.1006669998168945,0.59375,32
2025-10-05 15:32:43,3,68,15,2,1.3932784795761108,0.4375,32
2025-10-05 15:32:29,3,151,12,1,0.8990049362182617,0.59375,32
2025-10-05 15:32:43,3,69,15,2,1.3361059427261353,0.53125,32
2025-10-05 15:32:29,3,152,12,1,0.9060977101325989,0.5625,32
2025-10-05 15:32:43,3,70,15,2,1.2023190259933472,0.53125,32
2025-10-05 15:32:29,3,153,12,1,0.8442589640617371,0.75,32
2025-10-05 15:32:43,3,71,15,2,1.4576480388641357,0.5,32
2025-10-05 15:32:29,3,154,12,1,0.9380142092704773,0.625,32
2025-10-05 15:32:43,3,72,15,2,1.3245470523834229,0.5,2
2025-10-05 15:32:29,3,155,12,1,1.0065059661865234,0.625,32
2025-10-05 15:32:29,3,156,12,1,1.0811493396759033,0.59375,32
2025-10-05 15:32:29,3,157,12,1,1.0900237560272217,0.5625,32
2025-10-05 15:32:29,3,158,12,1,0.8807739019393921,0.71875,32
2025-10-05 15:32:29,3,159,12,1,0.9290874004364014,0.5625,32
2025-10-05 15:32:29,3,160,12,1,0.9335020780563354,0.5625,32
2025-10-05 15:32:29,3,161,12,1,0.6995445489883423,0.65625,32
2025-10-05 15:32:29,3,162,12,1,0.9513421654701233,0.65625,32
